Kernel,Optimisation,ProblemSize,BlockSize,GridSize,MyDurationMin,MyDurationMed,Scalability,DurationNs,MeanOccupancyPerCU,MeanOccupancyPerActiveCU,GPUBusy,Wavefronts,L2CacheHit,SALUInsts,VALUInsts,SFetchInsts
saxpy,NOPT,100000000,344,290698,3025408,3030571,0.17,2970815,33.8380211204,34.0378411363,100,4263567,56.6821813741,2,8.9999950745,3.9999985927
saxpy,NOPT,100000000,352,284091,3055837,3061491,0.19,2992136,32.1418625882,32.3331269596,100,4166668,50.000016,2,8.99999664,3.99999904
saxpy,NOPT,100000000,360,277778,3025467,3043690,0.60,2969615,35.1621926534,35.3601668492,100,4444452,56.8361213511,2,8.99999055,3.9999973
saxpy,NOPT,100000000,368,271740,3036524,3041585,0.17,2979697,34.5196223916,34.7215666881,100,4347840,50.7898503335,2,8.9999839001,3.9999954
saxpy,NOPT,100000000,376,265958,3038225,3046505,0.27,2975493,34.9181834513,35.1296819597,100,4255332,56.5763870212,2,8.9999802601,3.99999436
saxpy,NOPT,100000000,384,260417,3067432,3077689,0.33,3003895,26.8360683076,26.9981961169,100,4166664,50.000016,2,8.99999328,3.99999808
saxpy,NOPT,100000000,392,255103,3000959,3005431,0.15,2942814,31.9787955982,32.163979718,100,4421794,56.7613928696,2,8.9999620064,3.9999891447
saxpy,NOPT,100000000,400,250000,3015903,3028574,0.42,2951380,31.5313907151,31.7102744393,100,4333329,50.7421385254,2,9,4
saxpy,NOPT,100000000,408,245099,3014301,3021287,0.23,2953133,31.9301070211,32.1321471756,100,4248374,56.5239248803,2,8.9999604555,3.9999887016
saxpy,NOPT,100000000,416,240385,3034503,3040920,0.21,2980774,29.89257205,30.0568157815,100,4166669,50.000016,2,8.9999916,3.9999976
saxpy,NOPT,100000000,424,235850,3009426,3014673,0.17,2952535,32.9538941275,33.1356718472,100,4402524,56.6685797197,2,8.9999586601,3.9999881886
saxpy,NOPT,100000000,432,231482,3020454,3024713,0.14,2963815,32.6051375679,32.7937846928,100,4321002,50.6861683246,2,8.99998866,3.99999676
saxpy,NOPT,100000000,440,227273,3018583,3022950,0.14,2959896,32.9435035383,33.1497380874,100,4242420,56.4551775099,2,8.9999868,3.9999962286
saxpy,NOPT,100000000,448,223215,3046777,3054174,0.24,2991056,28.6475343042,28.8248873034,100,4166680,50.000016,2,8.9999832001,3.9999952
saxpy,NOPT,100000000,456,219299,3015365,3022082,0.22,2956815,34.2782624847,34.4738865357,100,4385970,56.6020734346,2,8.999964888,3.999989968
saxpy,NOPT,100000000,464,215518,3026178,3030764,0.15,2970255,33.606101516,33.7951301097,100,4310355,50.6518183144,2,8.999982136,3.999994896
saxpy,NOPT,100000000,472,211865,3028780,3035832,0.23,2968975,34.1994328362,34.3933550403,100,4237290,56.401509526,2,8.999970264,3.999991504
saxpy,NOPT,100000000,480,208334,3045713,3051415,0.19,2988017,32.2459511737,32.4387890468,100,4166670,50.000016,2,8.9999664,3.9999904
saxpy,NOPT,100000000,488,204919,3028382,3034181,0.19,2971896,36.1408884912,36.3627147195,100,4371616,56.5196632661,2,8.9999519628,3.9999862751
saxpy,NOPT,100000000,496,201613,3035954,3041921,0.20,2976096,35.2026473622,35.3996530119,100,4301072,50.6085538859,2,8.999996745,3.99999907
saxpy,NOPT,100000000,504,198413,3033568,3040800,0.24,2974776,35.9112347274,36.1169867714,100,4232816,56.3485475034,2,8.9999917313,3.9999976375
saxpy,NOPT,100000000,512,195313,3051038,3063892,0.42,2994136,27.817680563,27.9883614943,100,4166672,50.000016,2,8.99998656,3.99999616
saxpy,NOPT,100000000,520,192308,2993451,3001078,0.25,2930254,30.5131336578,30.7027849332,100,4358987,56.5019787769,2,8.9999919706,3.9999977059
saxpy,NOPT,100000000,528,189394,2997029,3001092,0.14,2937895,29.7385950529,29.933704932,100,4292925,50.6039984042,2,8.9999983694,3.9999995341
saxpy,NOPT,100000000,536,186568,2998892,3004210,0.18,2939095,30.5916396875,30.789423398,100,4228869,56.3230178568,2,8.9999536519,3.9999867577
saxpy,NOPT,100000000,544,183824,3023308,3028475,0.17,2962776,28.9477610415,29.1349275681,100,4166666,50.000016,2,8.99997312,3.99999232
saxpy,NOPT,100000000,552,181160,3005669,3011713,0.20,2947135,31.8743341843,32.0762037073,100,4347846,56.4213998365,2,8.9999839001,3.9999954
saxpy,NOPT,100000000,560,178572,3010312,3015899,0.19,2954254,31.1448427662,31.3328566096,100,4285728,50.5513092983,2,8.9999673334,3.9999906667
saxpy,NOPT,100000000,568,176057,3012095,3019608,0.25,2953175,31.6154145122,31.8243999351,100,4225374,56.2716149373,2,8.9999801201,3.99999432
saxpy,NOPT,100000000,576,173612,3033091,3037139,0.13,2974298,27.124678931,27.2855917171,100,4166694,50.000016,2,8.9999731202,3.9999923201
saxpy,NOPT,100000000,584,171233,3003597,3009759,0.21,2945414,32.0813665921,32.2730851996,100,4337909,56.4123309147,2,8.999995159,3.9999986168
saxpy,NOPT,100000000,592,168919,3016644,3019804,0.10,2955096,31.9750964638,32.1664276457,100,4279275,50.5307887219,2,8.9999967284,3.9999990653
saxpy,NOPT,100000000,600,166667,3016922,3024033,0.24,2958818,32.5409373007,32.754969129,100,4222237,56.23994788,2,8.9999900527,3.9999971579
saxpy,NOPT,100000000,608,164474,3034684,3042458,0.26,2975856,30.3486997815,30.5251706503,100,4166662,50.000016,2,8.99998992,3.99999712
saxpy,NOPT,100000000,616,162338,3013555,3019413,0.19,2958056,33.7972728775,34.0104088674,100,4329020,56.3547111416,2,8.999988681,3.999996766
saxpy,NOPT,100000000,624,160257,3020322,3024848,0.15,2963215,33.2096653036,33.3932818397,100,4273520,50.5071589997,2,8.9999606881,3.999988768
saxpy,NOPT,100000000,632,158228,3021057,3025646,0.15,2967775,34.0022166598,34.1989575438,100,4219420,56.2024902209,2,8.999995023,3.999998578
saxpy,NOPT,100000000,640,156250,3040106,3044492,0.14,2981136,25.8440783965,25.9876062942,100,4166660,50.000016,2,9,4
saxpy,NOPT,100000000,648,154321,2974913,2978989,0.14,2921054,28.6978610782,28.8670756125,100,4320981,56.3301285243,2,8.99999838,3.9999995371
saxpy,NOPT,100000000,656,152440,2979547,2984215,0.16,2928254,28.3677154908,28.5354018971,100,4268313,50.4932887525,2,8.9999672002,3.9999906286
saxpy,NOPT,100000000,664,150603,2984638,2988683,0.14,2928093,28.9174879077,29.087579159,100,4216884,56.1817513359,2,8.9999800801,3.9999943086
saxpy,NOPT,100000000,672,148810,3001912,3006923,0.17,2942455,27.5684354028,27.7263046868,100,4166673,50.000016,2,8.9999832,3.9999952
saxpy,NOPT,100000000,680,147059,2975282,2978785,0.12,2921054,29.3621640095,29.5318991869,100,4313716,56.2805131366,2,8.9999870182,3.9999962909
saxpy,NOPT,100000000,688,145349,2985985,2992073,0.20,2932894,28.9597782388,29.1288908893,100,4263578,50.4635776181,2,8.9999934327,3.9999981236
saxpy,NOPT,100000000,696,143679,2986778,2997005,0.34,2928774,29.0190071359,29.1883569065,100,4214584,56.1577792186,2,8.9999701038,3.9999914582
saxpy,NOPT,100000000,704,142046,3014968,3019586,0.15,2958215,25.356385056,25.5148777465,100,4166690,50.000016,2,8.9999798401,3.99999424
saxpy,NOPT,100000000,712,140450,2977811,2984320,0.22,2919894,29.4413348248,29.6151183853,100,4307141,56.248396504,2,8.9999788723,3.9999939635
saxpy,NOPT,100000000,720,138889,2981436,2989533,0.27,2930334,28.9044828342,29.0765153095,100,4259278,50.4414123228,2,8.9999950696,3.9999985913
saxpy,NOPT,100000000,728,137363,2983038,2985970,0.10,2928254,29.4014139887,29.5773810088,100,4212450,56.1300921549,2,8.9999734121,3.9999924035
saxpy,NOPT,100000000,736,135870,3000685,3017653,0.57,2942494,27.4443577258,27.5979471163,100,4166680,50.000016,2,8.9999664001,3.9999904
saxpy,NOPT,100000000,744,134409,2985388,2990741,0.18,2934097,30.3812781582,30.5708217941,100,4301088,56.2159872708,2,8.999983725,3.99999535
saxpy,NOPT,100000000,752,132979,2998264,3003653,0.18,2939499,29.7522668782,29.9458903367,100,4255320,50.4235258021,2,8.999988485,3.99999671
saxpy,NOPT,100000000,760,131579,3000051,3007225,0.24,2935814,30.3482068225,30.5239074836,100,4210536,56.0986514421,2,8.9999983375,3.999999525
saxpy,NOPT,100000000,768,130209,3022914,3029537,0.22,2961055,23.7897019211,23.9337884494,100,4166688,50.000016,2,8.9999731201,3.99999232
saxpy,NOPT,100000000,776,128866,2978244,2985911,0.26,2917814,29.0379837616,29.233060669,100,4295525,56.2171435985,2,8.9999983704,3.9999995344
saxpy,NOPT,100000000,784,127552,2977714,2981917,0.14,2919779,28.4634745819,28.6528806828,100,4251750,50.430587606,2,8.9999604869,3.9999887105
saxpy,NOPT,100000000,792,126263,2980299,2988126,0.26,2925979,29.0779212625,29.2682092168,100,4208775,56.1017688666,2,8.9999850313,3.9999957232
saxpy,NOPT,100000000,800,125000,2995140,2999599,0.15,2935854,26.9026909492,27.081513111,100,4166675,50.000016,2,9,4
saxpy,NOPT,100000000,808,123763,2983574,2988761,0.17,2922058,29.9109079417,30.1094633373,100,4290468,56.188444336,2,8.9999738956,3.9999925416
saxpy,NOPT,100000000,816,122550,2990029,2995085,0.17,2928775,29.2583890951,29.4523741705,100,4248400,50.4153133355,2,8.999917616,3.9999764617
saxpy,NOPT,100000000,824,121360,2989185,2992450,0.11,2929577,29.8474476088,30.0278124891,100,4207138,56.0852855939,2,8.9999667232,3.9999904923
saxpy,NOPT,100000000,832,120193,3005410,3010954,0.18,2945575,25.0336081328,25.1863336303,100,4166682,50.000016,2,8.9999697601,3.99999136
saxpy,NOPT,100000000,840,119048,2981526,2990622,0.31,2924779,30.528830296,30.7117477052,100,4285710,56.1743310504,2,8.9999673333,3.9999906667
saxpy,NOPT,100000000,848,117925,2984786,2989748,0.17,2931492,29.3644462452,29.5483425012,100,4245291,50.4086485399,2,8.9999785645,3.9999938756
saxpy,NOPT,100000000,856,116823,2986093,2993094,0.23,2930375,30.1524046129,30.3564255214,100,4205628,56.0746531181,2,8.9999750335,3.9999928667
saxpy,NOPT,100000000,864,115741,3004172,3007592,0.11,2942415,28.1263894283,28.3095951571,100,4166667,50.000016,2,8.99998824,3.99999664
saxpy,NOPT,100000000,872,114679,2993030,2997285,0.14,2935375,31.3312471504,31.5390685039,100,4281340,56.146603355,2,8.999995095,3.9999985986
saxpy,NOPT,100000000,880,113637,2995616,2998975,0.11,2937175,30.751987567,30.954284793,100,4242448,50.3844923382,2,8.9999406003,3.9999830287
saxpy,NOPT,100000000,888,112613,2998434,3004544,0.20,2938935,31.2444525215,31.4481790128,100,4204228,56.051002487,2,8.9999816851,3.9999947672
saxpy,NOPT,100000000,896,111608,3013981,3017007,0.10,2958055,24.684262792,24.8412547483,100,4166680,50.000016,2,8.9999193603,3.9999769601
saxpy,NOPT,100000000,904,110620,2985151,2988733,0.12,2927095,30.6687533619,30.8675503525,100,4277297,56.1339409542,2,8.9999754518,3.9999929862
saxpy,NOPT,100000000,912,109650,2987361,2994813,0.25,2928896,29.8101038731,30.0046493912,100,4239800,50.3822708022,2,8.9999587245,3.999988207
saxpy,NOPT,100000000,920,108696,2984764,2990968,0.21,2927855,30.5721608752,30.760999909,100,4202912,56.0396886288,2,8.9999833449,3.9999952414
saxpy,NOPT,100000000,928,107759,3001780,3008841,0.24,2942774,28.1582461086,28.3466156832,100,4166691,50.000016,2,8.9999815201,3.99999472
saxpy,NOPT,100000000,936,106838,2993988,2997982,0.13,2931174,31.4197214164,31.6076906725,100,4273530,56.1172230253,2,8.9999803441,3.999994384
saxpy,NOPT,100000000,944,105933,2989552,2995648,0.20,2928535,30.6768625583,30.8743626228,100,4237320,50.3699384492,2,8.9999207046,3.9999773442
saxpy,NOPT,100000000,952,105043,2992904,2997473,0.15,2930895,31.3772029383,31.5828389653,100,4201740,56.0269860584,2,8.9999516867,3.9999861962
saxpy,NOPT,100000000,960,104167,3006330,3010310,0.13,2950494,26.0103342684,26.1760364293,100,4166670,50.000016,2,8.9999664,3.9999904
saxpy,NOPT,100000000,968,103306,2992113,2995347,0.11,2931455,32.1318675039,32.3459695991,100,4269971,56.1013310355,2,8.9999885245,3.9999967213
saxpy,NOPT,100000000,976,102460,2994011,3003031,0.30,2935293,31.0422774832,31.2385221211,100,4235003,50.3637108433,2,8.9999504133,3.9999858324
saxpy,NOPT,100000000,984,101627,2992710,3010088,0.58,2934815,31.9834983815,32.1827788785,100,4200593,56.0187178677,2,8.9999500071,3.9999857163
saxpy,NOPT,100000000,992,100807,2997459,3006545,0.30,2938893,29.2591785401,29.4487303457,100,4166679,50.000016,2,8.9999714401,3.99999184
saxpy,NOPT,100000000,1000,100000,2998496,3002012,0.12,2941975,33.4168861475,33.632913035,100,4266656,56.0891114082,2,9,4
saxpy,NOPT,100000000,1008,99207,2985362,3002744,0.58,2940815,32.2407381428,32.4463391605,100,4232832,50.3528955339,2,8.999930543,3.9999801551
saxpy,NOPT,100000000,1016,98426,3000583,3004176,0.12,2941135,33.2615194793,33.4746154607,100,4199520,56.0036309318,2,8.9999583286,3.9999880939
saxpy,NOPT,100000000,1024,97657,3003675,3007614,0.13,2942815,28.2742763612,28.4575037092,100,4166688,50.000016,2,8.9999193604,3.9999769601
